28.10.2025;1801374784X281025260925PEÞÝNSATIÞ;5248,50;1.141.679,52
27.10.2025;1801374784X271025160925PEÞÝNSATIÞ;21572,75;1.136.431,02
27.10.2025;1801374784X271025300825ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT (BSMV);-1,12;1.114.858,27
27.10.2025;1801374784X271025300825ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT;-22,41;1.114.859,39
27.10.2025;1801374784X271025300825TAKSÝTSATIÞ;1949,50;1.114.881,80
27.10.2025;1801374784X271025250925PEÞÝNSATIÞKATKIPAYI;-5,10;1.112.932,30
27.10.2025;1801374784X271025250925PEÞÝNSATIÞ;1019,50;1.112.937,40
26.10.2025;1801374784X261025150925PEÞÝNSATIÞ;21306,80;1.111.917,90
26.10.2025;1801374784X261025290825ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT (BSMV);-0,36;1.090.611,10
26.10.2025;1801374784X261025290825ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT;-7,21;1.090.611,46
26.10.2025;1801374784X261025290825TAKSÝTSATIÞ;627,22;1.090.618,67
26.10.2025;1801374784X261025240925PEÞÝNSATIÞKATKIPAYI;-11,00;1.089.991,45
26.10.2025;1801374784X261025240925PEÞÝNSATIÞ;2199,90;1.090.002,45
26.10.2025;1801374784X261025251025ÜYE ÝÞYERÝ ÜCRETÝ - PEÞÝN (BSMV);-5,34;1.087.802,55
26.10.2025;1801374784X261025251025ÜYE ÝÞYERÝ ÜCRETÝ - PEÞÝN;-106,75;1.087.807,89
26.10.2025;1801374784X261025251025PEÞÝNSATIÞ;5648,95;1.087.914,64
25.10.2025;1801374784X251025241025ÜYE ÝÞYERÝ ÜCRETÝ - PEÞÝN (BSMV);-4,79;1.082.265,69
25.10.2025;1801374784X251025241025ÜYE ÝÞYERÝ ÜCRETÝ - PEÞÝN;-95,79;1.082.270,48
25.10.2025;1801374784X251025241025PEÞÝNSATIÞ;5068,40;1.082.366,27
25.10.2025;1801374784X251025140925PEÞÝNSATIÞ;60127,83;1.077.297,87
25.10.2025;1801374784X251025290725ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT (BSMV);-2,48;1.017.170,04
25.10.2025;1801374784X251025290725ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT;-49,60;1.017.172,52
25.10.2025;1801374784X251025290725TAKSÝTSATIÞ;4313,91;1.017.222,12
25.10.2025;1801374784X251025230925PEÞÝNSATIÞKATKIPAYI;-8,70;1.012.908,21
25.10.2025;1801374784X251025230925PEÞÝNSATIÞ;1740,35;1.012.916,91
24.10.2025;1801374784X241025231025ÜYE ÝÞYERÝ ÜCRETÝ - PEÞÝN (BSMV);-22,09;1.011.176,56
24.10.2025;1801374784X241025231025ÜYE ÝÞYERÝ ÜCRETÝ - PEÞÝN;-441,91;1.011.198,65
24.10.2025;1801374784X241025231025PEÞÝNSATIÞ;23382,89;1.011.640,56
24.10.2025;1801374784X241025270825ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT (BSMV);-2,49;988.257,67
24.10.2025;1801374784X241025270825ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT;-49,81;988.260,16
24.10.2025;1801374784X241025270825TAKSÝTSATIÞ;4331,82;988.309,97
24.10.2025;1801374784X241025280725ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT (BSMV);-1,51;983.978,15
24.10.2025;1801374784X241025280725ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT;-30,16;983.979,66
24.10.2025;1801374784X241025280725TAKSÝTSATIÞ;2623,23;984.009,82
24.10.2025;1801374784X241025130925PEÞÝNSATIÞ;34699,70;981.386,59
24.10.2025;1801374784X241025220925PEÞÝNSATIÞKATKIPAYI;-5,40;946.686,89
24.10.2025;1801374784X241025220925PEÞÝNSATIÞ;1079,50;946.692,29
23.10.2025;1801374784X231025270725ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT (BSMV);-0,69;945.612,79
23.10.2025;1801374784X231025270725ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT;-13,87;945.613,48
23.10.2025;1801374784X231025270725TAKSÝTSATIÞ;1206,60;945.627,35
23.10.2025;1801374784X231025250925ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT (BSMV);-0,17;944.420,75
23.10.2025;1801374784X231025250925ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT;-3,45;944.420,92
23.10.2025;1801374784X231025250925TAKSÝTLÝSATIÞKATKIPAYI;-6,00;944.424,37
23.10.2025;1801374784X231025250925TAKSÝTSATIÞ;300,23;944.430,37
23.10.2025;1801374784X231025221025ÜYE ÝÞYERÝ ÜCRETÝ - PEÞÝN (BSMV);-0,33;944.130,14
23.10.2025;1801374784X231025221025ÜYE ÝÞYERÝ ÜCRETÝ - PEÞÝN;-6,61;944.130,47
23.10.2025;1801374784X231025221025PEÞÝNSATIÞ;350,00;944.137,08
23.10.2025;1801374784X231025260825ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT (BSMV);-0,83;943.787,08
23.10.2025;1801374784X231025260825ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT;-16,57;943.787,91
23.10.2025;1801374784X231025260825TAKSÝTSATIÞ;1441,66;943.804,48
23.10.2025;1801374784X231025120925PEÞÝNSATIÞ;27360,81;942.362,82
22.10.2025;1801374784X221025260725ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT (BSMV);-0,88;915.002,01
22.10.2025;1801374784X221025260725ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT;-17,64;915.002,89
22.10.2025;1801374784X221025260725TAKSÝTSATIÞ;1535,07;915.020,53
22.10.2025;1801374784X221025240925ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT (BSMV);-0,90;913.485,46
22.10.2025;1801374784X221025240925ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT;-17,97;913.486,36
22.10.2025;1801374784X221025240925TAKSÝTLÝSATIÞKATKIPAYI;-46,90;913.504,33
22.10.2025;1801374784X221025240925TAKSÝTSATIÞ;1563,18;913.551,23
22.10.2025;1801374784X221025200925PEÞÝNSATIÞKATKIPAYI;-3,75;911.988,05
22.10.2025;1801374784X221025200925PEÞÝNSATIÞ;750,40;911.991,80
22.10.2025;1801374784X221025211025ÜYE ÝÞYERÝ ÜCRETÝ - PEÞÝN (BSMV);-1,89;911.241,40
22.10.2025;1801374784X221025211025ÜYE ÝÞYERÝ ÜCRETÝ - PEÞÝN;-37,80;911.243,29
22.10.2025;1801374784X221025211025PEÞÝNSATIÞ;2000,45;911.281,09
22.10.2025;1801374784X221025110925PEÞÝNSATIÞ;24199,25;909.280,64
21.10.2025;1801374784X211025190925PEÞÝNSATIÞKATKIPAYI;-71,45;885.081,39
21.10.2025;1801374784X211025190925PEÞÝNSATIÞ;14288,90;885.152,84
21.10.2025;1801374784X211025240825ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT (BSMV);-0,61;870.863,94
21.10.2025;1801374784X211025240825ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT;-12,17;870.864,55
21.10.2025;1801374784X211025240825TAKSÝTSATIÞ;1058,31;870.876,72
21.10.2025;1801374784X211025201025ÜYE ÝÞYERÝ ÜCRETÝ - PEÞÝN (BSMV);-20,08;869.818,41
21.10.2025;1801374784X211025201025ÜYE ÝÞYERÝ ÜCRETÝ - PEÞÝN;-401,60;869.838,49
21.10.2025;1801374784X211025201025PEÞÝNSATIÞ;21249,50;870.240,09
21.10.2025;1801374784X211025100925PEÞÝNSATIÞ;50875,35;848.990,59
20.10.2025;455359******1405 OTOMATIK ODEME;-331,50;798.115,24
20.10.2025;1801374784X201025230825ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT (BSMV);-0,81;798.446,74
20.10.2025;1801374784X201025230825ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT;-16,28;798.447,55
20.10.2025;1801374784X201025230825TAKSÝTSATIÞ;1416,50;798.463,83
20.10.2025;1801374784X201025090925PEÞÝNSATIÞ;22691,95;797.047,33
20.10.2025;1801374784X201025191025ÜYE ÝÞYERÝ ÜCRETÝ - PEÞÝN (BSMV);-0,80;774.355,38
20.10.2025;1801374784X201025191025ÜYE ÝÞYERÝ ÜCRETÝ - PEÞÝN;-16,06;774.356,18
20.10.2025;1801374784X201025191025PEÞÝNSATIÞ;849,95;774.372,24
20.10.2025;1801374784X201025220925ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT (BSMV);-0,44;773.522,29
20.10.2025;1801374784X201025220925ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT;-8,87;773.522,73
20.10.2025;1801374784X201025220925TAKSÝTLÝSATIÞKATKIPAYI;-23,15;773.531,60
20.10.2025;1801374784X201025220925TAKSÝTSATIÞ;771,78;773.554,75
19.10.2025;1801374784X191025170925PEÞÝNSATIÞKATKIPAYI;-1,50;772.782,97
19.10.2025;1801374784X191025170925PEÞÝNSATIÞ;300,04;772.784,47
19.10.2025;1801374784X191025220825ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT (BSMV);-0,81;772.484,43
19.10.2025;1801374784X191025220825ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT;-16,28;772.485,24
19.10.2025;1801374784X191025220825TAKSÝTSATIÞ;1416,50;772.501,52
19.10.2025;1801374784X191025080925PEÞÝNSATIÞ;30198,52;771.085,02
19.10.2025;1801374784X191025181025ÜYE ÝÞYERÝ ÜCRETÝ - PEÞÝN (BSMV);-0,76;740.886,50
19.10.2025;1801374784X191025181025ÜYE ÝÞYERÝ ÜCRETÝ - PEÞÝN;-15,12;740.887,26
19.10.2025;1801374784X191025181025PEÞÝNSATIÞ;800,35;740.902,38
18.10.2025;BSMV ELEKTRONÝK FON TRANSFERÝ (EFT) ÜCRETÝ-FAST/BAÞAK AFÞÝN/03.10.2025 tarihl;-0,30;740.102,03
18.10.2025;ELEKTRONÝK FON TRANSFERÝ (EFT) ÜCRETÝ-FAST/BAÞAK AFÞÝN/03.10.2025 tarihl;-6,09;740.102,33
18.10.2025;GÝDEN FAST - BAÞAK AFÞÝN - 03.10.2025 tarihli fiþle satýn alýnan  Erkek trýbun sweat iadesi;-1149,95;740.108,42
18.10.2025;1801374784X181025070925PEÞÝNSATIÞ;26406,85;741.258,37
18.10.2025;1801374784X181025220725ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT (BSMV);-0,87;714.851,52
18.10.2025;1801374784X181025220725ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT;-17,36;714.852,39
18.10.2025;1801374784X181025220725TAKSÝTSATIÞ;1509,83;714.869,75
18.10.2025;1801374784X181025200925ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT (BSMV);-0,39;713.359,92
18.10.2025;1801374784X181025200925ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT;-7,75;713.360,31
18.10.2025;1801374784X181025200925TAKSÝTLÝSATIÞKATKIPAYI;-13,49;713.368,06
18.10.2025;1801374784X181025200925TAKSÝTSATIÞ;674,25;713.381,55
18.10.2025;1801374784X181025171025ÜYE ÝÞYERÝ ÜCRETÝ - PEÞÝN (BSMV);-4,02;712.707,30
18.10.2025;1801374784X181025171025ÜYE ÝÞYERÝ ÜCRETÝ - PEÞÝN;-80,31;712.711,32
18.10.2025;1801374784X181025171025PEÞÝNSATIÞ;4249,50;712.791,63
18.10.2025;1801374784X181025160925PEÞÝNSATIÞKATKIPAYI;-19,38;708.542,13
18.10.2025;1801374784X181025160925PEÞÝNSATIÞ;3874,60;708.561,51
17.10.2025;1801374784X171025150925PEÞSATÝND;-127,55;704.686,91
17.10.2025;1801374784X171025200825ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT (BSMV);-0,27;704.814,46
17.10.2025;1801374784X171025200825ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT;-5,46;704.814,73
17.10.2025;1801374784X171025200825TAKSÝTSATIÞ;475,15;704.820,19
17.10.2025;1801374784X171025150925PEÞÝNSATIÞKATKIPAYI;-51,97;704.345,04
17.10.2025;1801374784X171025150925PEÞÝNSATIÞ;10389,80;704.397,01
17.10.2025;1801374784X171025190925ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT (BSMV);-0,93;694.007,21
17.10.2025;1801374784X171025190925ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT;-18,62;694.008,14
17.10.2025;1801374784X171025190925TAKSÝTLÝSATIÞKATKIPAYI;-48,60;694.026,76
17.10.2025;1801374784X171025190925TAKSÝTSATIÞ;1619,84;694.075,36
17.10.2025;1801374784X171025210725ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT (BSMV);-1,06;692.455,52
17.10.2025;1801374784X171025210725ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT;-21,23;692.456,58
17.10.2025;1801374784X171025210725TAKSÝTSATIÞ;1846,46;692.477,81
17.10.2025;1801374784X171025161025ÜYE ÝÞYERÝ ÜCRETÝ - PEÞÝN (BSMV);-10,71;690.631,35
17.10.2025;1801374784X171025161025ÜYE ÝÞYERÝ ÜCRETÝ - PEÞÝN;-214,11;690.642,06
17.10.2025;1801374784X171025161025PEÞÝNSATIÞ;11328,90;690.856,17
17.10.2025;1801374784X171025060925PEÞÝNSATIÞ;44991,45;679.527,27
16.10.2025;1801374784X161025140925PEÞÝNSATIÞKATKIPAYI;-35,92;634.535,82
16.10.2025;1801374784X161025140925PEÞÝNSATIÞ;7181,71;634.571,74
16.10.2025;1801374784X161025151025ÜYE ÝÞYERÝ ÜCRETÝ - PEÞÝN (BSMV);-2,55;627.390,03
16.10.2025;1801374784X161025151025ÜYE ÝÞYERÝ ÜCRETÝ - PEÞÝN;-51,03;627.392,58
16.10.2025;1801374784X161025151025PEÞÝNSATIÞ;2700,40;627.443,61
16.10.2025;1801374784X161025050925PEÞÝNSATIÞ;36988,40;624.743,21
16.10.2025;1801374784X161025200725ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT (BSMV);-1,44;587.754,81
16.10.2025;1801374784X161025200725ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT;-28,74;587.756,25
16.10.2025;1801374784X161025200725TAKSÝTSATIÞ;2499,46;587.784,99
15.10.2025;INT 455359******1405 1510 9314;-7215,00;585.285,53
15.10.2025;1801374784X151025130925PEÞÝNSATIÞKATKIPAYI;-44,83;592.500,53
15.10.2025;1801374784X151025130925PEÞÝNSATIÞ;8965,12;592.545,36
15.10.2025;1801374784X151025190725ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT (BSMV);-1,03;583.580,24
15.10.2025;1801374784X151025190725ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT;-20,54;583.581,27
15.10.2025;1801374784X151025190725TAKSÝTSATIÞ;1786,46;583.601,81
15.10.2025;1801374784X151025180825ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT (BSMV);-0,81;581.815,35
15.10.2025;1801374784X151025180825ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT;-16,28;581.816,16
15.10.2025;1801374784X151025180825TAKSÝTSATIÞ;1416,50;581.832,44
15.10.2025;1801374784X151025040925PEÞÝNSATIÞ;19076,35;580.415,94
15.10.2025;1801374784X151025170925ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT (BSMV);-0,55;561.339,59
15.10.2025;1801374784X151025170925ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT;-10,92;561.340,14
15.10.2025;1801374784X151025170925TAKSÝTLÝSATIÞKATKIPAYI;-19,00;561.351,06
15.10.2025;1801374784X151025170925TAKSÝTSATIÞ;949,75;561.370,06
14.10.2025;1801374784X141025030925PEÞÝNSATIÞ;47258,30;560.420,31
14.10.2025;1801374784X141025120925PEÞÝNSATIÞKATKIPAYI;-102,47;513.162,01
14.10.2025;1801374784X141025120925PEÞÝNSATIÞ;20492,85;513.264,48
14.10.2025;1801374784X141025180725ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT (BSMV);-0,81;492.771,63
14.10.2025;1801374784X141025180725ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT;-16,28;492.772,44
14.10.2025;1801374784X141025180725TAKSÝTSATIÞ;1416,50;492.788,72
14.10.2025;1801374784X141025131025ÜYE ÝÞYERÝ ÜCRETÝ - PEÞÝN (BSMV);-2,00;491.372,22
14.10.2025;1801374784X141025131025ÜYE ÝÞYERÝ ÜCRETÝ - PEÞÝN;-40,07;491.374,22
14.10.2025;1801374784X141025131025PEÞÝNSATIÞ;2120,45;491.414,29
13.10.2025;1801374784X131025160825ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT (BSMV);-0,27;489.293,84
13.10.2025;1801374784X131025160825ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT;-5,36;489.294,11
13.10.2025;1801374784X131025160825TAKSÝTSATIÞ;466,48;489.299,47
13.10.2025;1801374784X131025150925ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT (BSMV);-2,50;488.832,99
13.10.2025;1801374784X131025150925ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT;-50,00;488.835,49
13.10.2025;1801374784X131025150925TAKSÝTLÝSATIÞKATKIPAYI;-130,50;488.885,49
13.10.2025;1801374784X131025150925TAKSÝTSATIÞ;4349,83;489.015,99
13.10.2025;1801374784X131025110925PEÞÝNSATIÞKATKIPAYI;-30,82;484.666,16
13.10.2025;1801374784X131025110925PEÞÝNSATIÞ;6164,35;484.696,98
13.10.2025;1801374784X131025121025ÜYE ÝÞYERÝ ÜCRETÝ - PEÞÝN (BSMV);-1,54;478.532,63
13.10.2025;1801374784X131025121025ÜYE ÝÞYERÝ ÜCRETÝ - PEÞÝN;-30,77;478.534,17
13.10.2025;1801374784X131025121025PEÞÝNSATIÞ;1628,50;478.564,94
13.10.2025;1801374784X131025020925PEÞÝNSATIÞ;25754,45;476.936,44
12.10.2025;1801374784X121025100925PEÞÝNSATIÞKATKIPAYI;-89,05;451.181,99
12.10.2025;1801374784X121025100925PEÞÝNSATIÞ;17807,75;451.271,04
12.10.2025;1801374784X121025111025ÜYE ÝÞYERÝ ÜCRETÝ - PEÞÝN (BSMV);-16,05;433.463,29
12.10.2025;1801374784X121025111025ÜYE ÝÞYERÝ ÜCRETÝ - PEÞÝN;-320,91;433.479,34
12.10.2025;1801374784X121025111025PEÞÝNSATIÞ;16980,75;433.800,25
12.10.2025;1801374784X121025010925PEÞÝNSATIÞ;29725,24;416.819,50
11.10.2025;1801374784X111025090925PEÞÝNSATIÞKATKIPAYI;-14,65;387.094,26
11.10.2025;1801374784X111025090925PEÞÝNSATIÞ;2931,25;387.108,91
11.10.2025;1801374784X111025101025ÜYE ÝÞYERÝ ÜCRETÝ - PEÞÝN (BSMV);-13,07;384.177,66
11.10.2025;1801374784X111025101025ÜYE ÝÞYERÝ ÜCRETÝ - PEÞÝN;-261,31;384.190,73
11.10.2025;1801374784X111025101025PEÞÝNSATIÞ;13826,50;384.452,04
11.10.2025;1801374784X111025130925ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT (BSMV);-0,19;370.625,54
11.10.2025;1801374784X111025130925ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT;-3,73;370.625,73
11.10.2025;1801374784X111025130925TAKSÝTLÝSATIÞKATKIPAYI;-9,76;370.629,46
11.10.2025;1801374784X111025130925TAKSÝTSATIÞ;325,18;370.639,22
11.10.2025;1801374784X111025310825PEÞÝNSATIÞ;12649,20;370.314,04
10.10.2025;1801374784X101025300825PEÞÝNSATIÞ;20777,80;357.664,84
10.10.2025;1801374784X101025080925PEÞÝNSATIÞKATKIPAYI;-28,45;336.887,04
10.10.2025;1801374784X101025080925PEÞÝNSATIÞ;5689,90;336.915,49
10.10.2025;1801374784X101025091025ÜYE ÝÞYERÝ ÜCRETÝ - PEÞÝN (BSMV);-1,49;331.225,59
10.10.2025;1801374784X101025091025ÜYE ÝÞYERÝ ÜCRETÝ - PEÞÝN;-29,77;331.227,08
10.10.2025;1801374784X101025091025PEÞÝNSATIÞ;1575,70;331.256,85
10.10.2025;1801374784X101025140725ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT (BSMV);-0,82;329.681,15
10.10.2025;1801374784X101025140725ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT;-16,40;329.681,97
10.10.2025;1801374784X101025140725TAKSÝTSATIÞ;1426,46;329.698,37
09.10.2025;BSMV ELEKTRONÝK FON TRANSFERÝ (EFT) ÜCRETÝ-FAST/ENTEGRA BÝLÝÞÝM/Fenerium inte;-0,30;328.271,91
09.10.2025;ELEKTRONÝK FON TRANSFERÝ (EFT) ÜCRETÝ-FAST/ENTEGRA BÝLÝÞÝM/Fenerium inte;-6,09;328.272,21
09.10.2025;GÝDEN FAST - ENTEGRA BÝLÝÞÝM SANAYÝ VE TÝCARET A.Þ - Fenerium internet erisim faturasi odemesi entegra;-900,90;328.278,30
09.10.2025;1801374784X091025290825PEÞÝNSATIÞ;13258,75;329.179,20
09.10.2025;1801374784X091025130725ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT (BSMV);-0,77;315.920,45
09.10.2025;1801374784X091025130725ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT;-15,33;315.921,22
09.10.2025;1801374784X091025130725TAKSÝTSATIÞ;1333,66;315.936,55
09.10.2025;1801374784X091025081025ÜYE ÝÞYERÝ ÜCRETÝ - PEÞÝN (BSMV);-7,90;314.602,89
09.10.2025;1801374784X091025081025ÜYE ÝÞYERÝ ÜCRETÝ - PEÞÝN;-157,97;314.610,79
09.10.2025;1801374784X091025081025PEÞÝNSATIÞ;8358,75;314.768,76
09.10.2025;1801374784X091025110925ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT (BSMV);-0,68;306.410,01
09.10.2025;1801374784X091025110925ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT;-13,56;306.410,69
09.10.2025;1801374784X091025110925TAKSÝTLÝSATIÞKATKIPAYI;-35,40;306.424,25
09.10.2025;1801374784X091025110925TAKSÝTSATIÞ;1179,98;306.459,65
08.10.2025;BSMV ELEKTRONÝK FON TRANSFERÝ (EFT) ÜCRETÝ-FAST/ENTEGRA BÝLÝÞÝM/Fenerium inte;-0,30;305.279,67
08.10.2025;ELEKTRONÝK FON TRANSFERÝ (EFT) ÜCRETÝ-FAST/ENTEGRA BÝLÝÞÝM/Fenerium inte;-6,09;305.279,97
08.10.2025;GÝDEN FAST - ENTEGRA BÝLÝÞÝM SANAYÝ VE TÝCARET A.Þ - Fenerium internet erisim faturasi odemesi entegra;-900,90;305.286,06
08.10.2025;1801374784X081025110825ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT (BSMV);-1,09;306.186,96
08.10.2025;1801374784X081025110825ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT;-21,84;306.188,05
08.10.2025;1801374784X081025110825TAKSÝTSATIÞ;1899,65;306.209,89
08.10.2025;1801374784X081025060925PEÞÝNSATIÞKATKIPAYI;-64,49;304.310,24
08.10.2025;1801374784X081025060925PEÞÝNSATIÞ;12897,45;304.374,73
08.10.2025;1801374784X081025120725ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT (BSMV);-0,88;291.477,28
08.10.2025;1801374784X081025120725ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT;-17,63;291.478,16
08.10.2025;1801374784X081025120725TAKSÝTSATIÞ;1533,13;291.495,79
08.10.2025;1801374784X081025071025ÜYE ÝÞYERÝ ÜCRETÝ - PEÞÝN (BSMV);-0,80;289.962,66
08.10.2025;1801374784X081025071025ÜYE ÝÞYERÝ ÜCRETÝ - PEÞÝN;-16,07;289.963,46
08.10.2025;1801374784X081025071025PEÞÝNSATIÞ;850,45;289.979,53
08.10.2025;1801374784X081025280825PEÞÝNSATIÞ;38352,50;289.129,08
07.10.2025;1801374784X071025110725ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT (BSMV);-1,95;250.776,58
07.10.2025;1801374784X071025110725ÜYE ÝÞYERÝ ÜCRETÝ - TAKSÝT;-38,89;250.778,53
