30.10.2025;VERGI-0058 GERÝ KAZANIM KA VD:007201-ÝÇ:0184088-THN:2025102801Mkx0000405-VN:0480525636 ALANYA ÖZKAN KIRTASÝ YE MATBAACIL;-1801,70;4.377.981,53
30.10.2025;MESAJ ÜCRETÝ TUTARI;-0,32;4.379.783,23
30.10.2025;BSMV TUTARI;-0,29;4.379.783,55
30.10.2025;KOMÝSYON TUTARI;-5,79;4.379.783,84
30.10.2025;Türkiye Ýþ Bankasý A.Þ./TR150006400000112300115343-FON SANAL MARKET SANAYÝ VE TÝCARET A.Þ./FATMA TOKSÖZFAST iþlemi;-3385,47;4.379.789,63
30.10.2025;EFT MESAJ ÜCRETÝ TUTARI;-39,38;4.383.175,1
30.10.2025;EFT BSMV TUTARI;-5,74;4.383.214,48
30.10.2025;EFT KOMÝSYON TUTARI;-114,85;4.383.220,22
30.10.2025;HALK BANKASI//TR130001200957100010260200--ALANYA ÖZKAN KIRTASÝYE MAT.YAY.ÝNÞ.TÝC.LTD.ÞTÝ/Ziraat Mobil EFT ZÝRAAT HESABIN;-1500000,00;4.383.335,07
30.10.2025;HESAPLAR ARASI VÝRMAN 55976192 - 5004 Nolu Hesaba, Ziraat Mobil Virman;-1500000,00;5.883.335,07
30.10.2025;Ýþyeri no:000000000771359,Tutar : 2671,7 Komisyon : 0,Bloke No : 1677323508, BT: 29/09/2025, ÇT:29/10/2025;2671,70;7.383.335,07
30.10.2025;Ýþyeri no:000000000771359,Tutar : 3141,8 Komisyon : 0,Bloke No : 1677323506, BT: 29/09/2025, ÇT:29/10/2025;3141,80;7.380.663,37
30.10.2025;Ýþyeri no:000000000771359,Tutar : 958 Komisyon : 0,Bloke No : 1677323505, BT: 29/09/2025, ÇT:29/10/2025;958,00;7.377.521,57
30.10.2025;Ýþyeri no:000000000771359,Tutar : 2716 Komisyon : 0,Bloke No : 1677323490, BT: 29/09/2025, ÇT:29/10/2025;2716,00;7.376.563,57
30.10.2025;Ýþyeri no:000000000771359,Tutar : 4524,8 Komisyon : 0,Bloke No : 1677323488, BT: 29/09/2025, ÇT:29/10/2025;4524,80;7.373.847,57
30.10.2025;Ýþyeri no:000000000771359,Tutar : 1080,85 Komisyon : 0,Bloke No : 1677323486, BT: 29/09/2025, ÇT:29/10/2025;1080,85;7.369.322,77
30.10.2025;Ýþyeri no:000000000771359,Tutar : 168 Komisyon : 0,Bloke No : 1677323502, BT: 29/09/2025, ÇT:29/10/2025;168,00;7.368.241,92
30.10.2025;Ýþyeri no:000000000771359,Tutar : 5286,3 Komisyon : 0,Bloke No : 1677323501, BT: 29/09/2025, ÇT:29/10/2025;5286,30;7.368.073,92
30.10.2025;Ýþyeri no:000000000771359,Tutar : 23352,32 Komisyon : 0,Bloke No : 1677323498, BT: 29/09/2025, ÇT:29/10/2025;23352,32;7.362.787,62
30.10.2025;Ýþyeri no:000000000771359,Tutar : 4919,92 Komisyon : 0,Bloke No : 1677323496, BT: 29/09/2025, ÇT:29/10/2025;4919,92;7.339.435,3
30.10.2025;Ýþyeri no:000000000771359,Tutar : 5704,73 Komisyon : 0,Bloke No : 1677323494, BT: 29/09/2025, ÇT:29/10/2025;5704,73;7.334.515,38
30.10.2025;Ýþyeri no:000000000771359,Tutar : 256 Komisyon : 0,Bloke No : 1677323492, BT: 29/09/2025, ÇT:29/10/2025;256,00;7.328.810,65
30.10.2025;Ýþyeri no:000000000771359,Tutar : 2194 Komisyon : 0,Bloke No : 1677323483, BT: 29/09/2025, ÇT:29/10/2025;2194,00;7.328.554,65
30.10.2025;Ýþyeri no:000000000771359,Tutar : 18715,3 Komisyon : 0,Bloke No : 1677323481, BT: 29/09/2025, ÇT:29/10/2025;18715,30;7.326.360,65
30.10.2025;Ýþyeri no:000000000771359,Tutar : 7075,33 Komisyon : 0,Bloke No : 1677323479, BT: 29/09/2025, ÇT:29/10/2025;7075,33;7.307.645,35
30.10.2025;Ýþyeri no:000000000771359,Tutar : 16 Komisyon : 0,Bloke No : 1677323477, BT: 29/09/2025, ÇT:29/10/2025;16,00;7.300.570,02
30.10.2025;Ýþyeri no:000000000771359,Tutar : 27600,73 Komisyon : 0,Bloke No : 1677323475, BT: 29/09/2025, ÇT:29/10/2025;27600,73;7.300.554,02
30.10.2025;Ýþyeri no:000000000771359,Tutar : 64980,62 Komisyon : 0,Bloke No : 1677323473, BT: 29/09/2025, ÇT:29/10/2025;64980,62;7.272.953,29
30.10.2025;Ýþyeri no:000000000771359,Tutar : 8057,95 Komisyon : 0,Bloke No : 1677323470, BT: 29/09/2025, ÇT:29/10/2025;8057,95;7.207.972,67
30.10.2025;Ýþyeri no:000000000771359,Tutar : 3739 Komisyon : 0,Bloke No : 1677323467, BT: 29/09/2025, ÇT:29/10/2025;3739,00;7.199.914,72
29.10.2025;Ýþyeri no:000000000771359,Tutar : 368 Komisyon : 0,Bloke No : 1675214044, BT: 28/09/2025, ÇT:28/10/2025;368,00;7.196.175,72
29.10.2025;Ýþyeri no:000000000771359,Tutar : 253,6 Komisyon : 0,Bloke No : 1675214043, BT: 28/09/2025, ÇT:28/10/2025;253,60;7.195.807,72
29.10.2025;Ýþyeri no:000000000771359,Tutar : 750 Komisyon : 0,Bloke No : 1675214042, BT: 28/09/2025, ÇT:28/10/2025;750,00;7.195.554,12
29.10.2025;Ýþyeri no:000000000771359,Tutar : 340 Komisyon : 0,Bloke No : 1675214041, BT: 28/09/2025, ÇT:28/10/2025;340,00;7.194.804,12
29.10.2025;Ýþyeri no:000000000771359,Tutar : 80 Komisyon : 0,Bloke No : 1675214035, BT: 28/09/2025, ÇT:28/10/2025;80,00;7.194.464,12
29.10.2025;Ýþyeri no:000000000771359,Tutar : 458,5 Komisyon : 0,Bloke No : 1675214034, BT: 28/09/2025, ÇT:28/10/2025;458,50;7.194.384,12
29.10.2025;Ýþyeri no:000000000771359,Tutar : 5831,38 Komisyon : 0,Bloke No : 1675214033, BT: 28/09/2025, ÇT:28/10/2025;5831,38;7.193.925,62
29.10.2025;Ýþyeri no:000000000771359,Tutar : 865,7 Komisyon : 0,Bloke No : 1675214032, BT: 28/09/2025, ÇT:28/10/2025;865,70;7.188.094,24
29.10.2025;Ýþyeri no:000000000771359,Tutar : 990,99 Komisyon : 0,Bloke No : 1675214031, BT: 28/09/2025, ÇT:28/10/2025;990,99;7.187.228,54
29.10.2025;Ýþyeri no:000000000771359,Tutar : 499 Komisyon : 0,Bloke No : 1675214040, BT: 28/09/2025, ÇT:28/10/2025;499,00;7.186.237,55
29.10.2025;Ýþyeri no:000000000771359,Tutar : 3309,58 Komisyon : 0,Bloke No : 1675214039, BT: 28/09/2025, ÇT:28/10/2025;3309,58;7.185.738,55
29.10.2025;Ýþyeri no:000000000771359,Tutar : 18625,45 Komisyon : 0,Bloke No : 1675214038, BT: 28/09/2025, ÇT:28/10/2025;18625,45;7.182.428,97
29.10.2025;Ýþyeri no:000000000771359,Tutar : 370 Komisyon : 0,Bloke No : 1675214037, BT: 28/09/2025, ÇT:28/10/2025;370,00;7.163.803,52
29.10.2025;Ýþyeri no:000000000771359,Tutar : 2215,1 Komisyon : 0,Bloke No : 1675214036, BT: 28/09/2025, ÇT:28/10/2025;2215,10;7.163.433,52
29.10.2025;Ýþyeri no:000000000771359,Tutar : 21773,76 Komisyon : 0,Bloke No : 1675214030, BT: 28/09/2025, ÇT:28/10/2025;21773,76;7.161.218,42
29.10.2025;Ýþyeri no:000000000771359,Tutar : 19340,01 Komisyon : 0,Bloke No : 1675214029, BT: 28/09/2025, ÇT:28/10/2025;19340,01;7.139.444,66
29.10.2025;Ýþyeri no:000000000771359,Tutar : 1507,7 Komisyon : 0,Bloke No : 1675214028, BT: 28/09/2025, ÇT:28/10/2025;1507,70;7.120.104,65
29.10.2025;Ýþyeri no:000000000771359,Tutar : 24601,44 Komisyon : 0,Bloke No : 1675214027, BT: 28/09/2025, ÇT:28/10/2025;24601,44;7.118.596,95
29.10.2025;Ýþyeri no:000000000771359,Tutar : 17404,11 Komisyon : 0,Bloke No : 1675214026, BT: 28/09/2025, ÇT:28/10/2025;17404,11;7.093.995,51
29.10.2025;Ýþyeri no:000000000771359,Tutar : 5679 Komisyon : 0,Bloke No : 1675214025, BT: 28/09/2025, ÇT:28/10/2025;5679,00;7.076.591,4
29.10.2025;Ýþyeri no:000000000771359,Tutar : 1965 Komisyon : 0,Bloke No : 1675214024, BT: 28/09/2025, ÇT:28/10/2025;1965,00;7.070.912,4
28.10.2025;Ýþyeri no:000000000771359,Tutar : 5831 Komisyon : 0,Bloke No : 1673061022, BT: 27/09/2025, ÇT:27/10/2025;5831,00;7.068.947,4
28.10.2025;Ýþyeri no:000000000771359,Tutar : 1955,34 Komisyon : 0,Bloke No : 1673061020, BT: 27/09/2025, ÇT:27/10/2025;1955,34;7.063.116,4
28.10.2025;Ýþyeri no:000000000771359,Tutar : 6214,23 Komisyon : 0,Bloke No : 1673061019, BT: 27/09/2025, ÇT:27/10/2025;6214,23;7.061.161,06
28.10.2025;Ýþyeri no:000000000771359,Tutar : 144 Komisyon : 0,Bloke No : 1673061017, BT: 27/09/2025, ÇT:27/10/2025;144,00;7.054.946,83
28.10.2025;Ýþyeri no:000000000771359,Tutar : 1683,02 Komisyon : 0,Bloke No : 1673061001, BT: 27/09/2025, ÇT:27/10/2025;1683,02;7.054.802,83
28.10.2025;Ýþyeri no:000000000771359,Tutar : 284 Komisyon : 0,Bloke No : 1673060999, BT: 27/09/2025, ÇT:27/10/2025;284,00;7.053.119,81
28.10.2025;Ýþyeri no:000000000771359,Tutar : 2840,8 Komisyon : 0,Bloke No : 1673060997, BT: 27/09/2025, ÇT:27/10/2025;2840,80;7.052.835,81
28.10.2025;Ýþyeri no:000000000771359,Tutar : 1910,9 Komisyon : 0,Bloke No : 1673060995, BT: 27/09/2025, ÇT:27/10/2025;1910,90;7.049.995,01
28.10.2025;Ýþyeri no:000000000771359,Tutar : 56 Komisyon : 0,Bloke No : 1673061014, BT: 27/09/2025, ÇT:27/10/2025;56,00;7.048.084,11
28.10.2025;Ýþyeri no:000000000771359,Tutar : 5849,5 Komisyon : 0,Bloke No : 1673061013, BT: 27/09/2025, ÇT:27/10/2025;5849,50;7.048.028,11
28.10.2025;Ýþyeri no:000000000771359,Tutar : 818,41 Komisyon : 0,Bloke No : 1673061011, BT: 27/09/2025, ÇT:27/10/2025;818,41;7.042.178,61
28.10.2025;Ýþyeri no:000000000771359,Tutar : 26701,05 Komisyon : 0,Bloke No : 1673061009, BT: 27/09/2025, ÇT:27/10/2025;26701,05;7.041.360,2
28.10.2025;Ýþyeri no:000000000771359,Tutar : 21873,4 Komisyon : 0,Bloke No : 1673061007, BT: 27/09/2025, ÇT:27/10/2025;21873,40;7.014.659,15
28.10.2025;Ýþyeri no:000000000771359,Tutar : 9526 Komisyon : 0,Bloke No : 1673061005, BT: 27/09/2025, ÇT:27/10/2025;9526,00;6.992.785,75
28.10.2025;Ýþyeri no:000000000771359,Tutar : 180 Komisyon : 0,Bloke No : 1673061003, BT: 27/09/2025, ÇT:27/10/2025;180,00;6.983.259,75
28.10.2025;Ýþyeri no:000000000771359,Tutar : 25875,06 Komisyon : 0,Bloke No : 1673060993, BT: 27/09/2025, ÇT:27/10/2025;25875,06;6.983.079,75
28.10.2025;Ýþyeri no:000000000771359,Tutar : 10954,44 Komisyon : 0,Bloke No : 1673060991, BT: 27/09/2025, ÇT:27/10/2025;10954,44;6.957.204,69
28.10.2025;Ýþyeri no:000000000771359,Tutar : 768 Komisyon : 0,Bloke No : 1673060989, BT: 27/09/2025, ÇT:27/10/2025;768,00;6.946.250,25
28.10.2025;Ýþyeri no:000000000771359,Tutar : 43267,06 Komisyon : 0,Bloke No : 1673060986, BT: 27/09/2025, ÇT:27/10/2025;43267,06;6.945.482,25
28.10.2025;Ýþyeri no:000000000771359,Tutar : 11821,16 Komisyon : 0,Bloke No : 1673060984, BT: 27/09/2025, ÇT:27/10/2025;11821,16;6.902.215,19
28.10.2025;Ýþyeri no:000000000771359,Tutar : 6030,88 Komisyon : 0,Bloke No : 1673060982, BT: 27/09/2025, ÇT:27/10/2025;6030,88;6.890.394,03
28.10.2025;Ýþyeri no:000000000771359,Tutar : 23185 Komisyon : 0,Bloke No : 1673060979, BT: 27/09/2025, ÇT:27/10/2025;23185,00;6.884.363,15
27.10.2025;Ýþyeri no:000000000771359,Tutar : 1005 Komisyon : 0,Bloke No : 1670661220, BT: 26/09/2025, ÇT:26/10/2025;1005,00;6.861.178,15
27.10.2025;Ýþyeri no:000000000771359,Tutar : 69,6 Komisyon : 0,Bloke No : 1670661218, BT: 26/09/2025, ÇT:26/10/2025;69,60;6.860.173,15
27.10.2025;Ýþyeri no:000000000771359,Tutar : 1046,5 Komisyon : 0,Bloke No : 1670661216, BT: 26/09/2025, ÇT:26/10/2025;1046,50;6.860.103,55
27.10.2025;Ýþyeri no:000000000771359,Tutar : 4740,15 Komisyon : 0,Bloke No : 1670661214, BT: 26/09/2025, ÇT:26/10/2025;4740,15;6.859.057,05
27.10.2025;Ýþyeri no:000000000771359,Tutar : 720 Komisyon : 0,Bloke No : 1670661212, BT: 26/09/2025, ÇT:26/10/2025;720,00;6.854.316,9
27.10.2025;Ýþyeri no:000000000771359,Tutar : 974,54 Komisyon : 0,Bloke No : 1670661200, BT: 26/09/2025, ÇT:26/10/2025;974,54;6.853.596,9
27.10.2025;Ýþyeri no:000000000771359,Tutar : 488 Komisyon : 0,Bloke No : 1670661199, BT: 26/09/2025, ÇT:26/10/2025;488,00;6.852.622,36
27.10.2025;Ýþyeri no:000000000771359,Tutar : 140 Komisyon : 0,Bloke No : 1670661197, BT: 26/09/2025, ÇT:26/10/2025;140,00;6.852.134,36
27.10.2025;Ýþyeri no:000000000771359,Tutar : 24 Komisyon : 0,Bloke No : 1670661196, BT: 26/09/2025, ÇT:26/10/2025;24,00;6.851.994,36
27.10.2025;Ýþyeri no:000000000771359,Tutar : 2141,6 Komisyon : 0,Bloke No : 1670661211, BT: 26/09/2025, ÇT:26/10/2025;2141,60;6.851.970,36
27.10.2025;Ýþyeri no:000000000771359,Tutar : 3322 Komisyon : 0,Bloke No : 1670661209, BT: 26/09/2025, ÇT:26/10/2025;3322,00;6.849.828,76
27.10.2025;Ýþyeri no:000000000771359,Tutar : 22455,43 Komisyon : 0,Bloke No : 1670661207, BT: 26/09/2025, ÇT:26/10/2025;22455,43;6.846.506,76
27.10.2025;Ýþyeri no:000000000771359,Tutar : 16612,98 Komisyon : 0,Bloke No : 1670661205, BT: 26/09/2025, ÇT:26/10/2025;16612,98;6.824.051,33
27.10.2025;Ýþyeri no:000000000771359,Tutar : 3251,7 Komisyon : 0,Bloke No : 1670661202, BT: 26/09/2025, ÇT:26/10/2025;3251,70;6.807.438,35
27.10.2025;Ýþyeri no:000000000771359,Tutar : 8751,26 Komisyon : 0,Bloke No : 1670661194, BT: 26/09/2025, ÇT:26/10/2025;8751,26;6.804.186,65
27.10.2025;Ýþyeri no:000000000771359,Tutar : 12224,32 Komisyon : 0,Bloke No : 1670661192, BT: 26/09/2025, ÇT:26/10/2025;12224,32;6.795.435,39
27.10.2025;Ýþyeri no:000000000771359,Tutar : 675 Komisyon : 0,Bloke No : 1670661190, BT: 26/09/2025, ÇT:26/10/2025;675,00;6.783.211,07
27.10.2025;Ýþyeri no:000000000771359,Tutar : 21268,2 Komisyon : 0,Bloke No : 1670661188, BT: 26/09/2025, ÇT:26/10/2025;21268,20;6.782.536,07
27.10.2025;Ýþyeri no:000000000771359,Tutar : 3260,5 Komisyon : 0,Bloke No : 1670661186, BT: 26/09/2025, ÇT:26/10/2025;3260,50;6.761.267,87
27.10.2025;Ýþyeri no:000000000771359,Tutar : 2214,4 Komisyon : 0,Bloke No : 1670661183, BT: 26/09/2025, ÇT:26/10/2025;2214,40;6.758.007,37
27.10.2025;Ýþyeri no:000000000771359,Tutar : 371,8 Komisyon : 0,Bloke No : 1670661180, BT: 26/09/2025, ÇT:26/10/2025;371,80;6.755.792,97
26.10.2025;Ýþyeri no:000000000771359,Tutar : 713 Komisyon : 0,Bloke No : 1668425470, BT: 25/09/2025, ÇT:25/10/2025;713,00;6.755.421,17
26.10.2025;Ýþyeri no:000000000771359,Tutar : 10195,68 Komisyon : 0,Bloke No : 1668425468, BT: 25/09/2025, ÇT:25/10/2025;10195,68;6.754.708,17
26.10.2025;Ýþyeri no:000000000771359,Tutar : 1081,1 Komisyon : 0,Bloke No : 1668425466, BT: 25/09/2025, ÇT:25/10/2025;1081,10;6.744.512,49
26.10.2025;Ýþyeri no:000000000771359,Tutar : 1256,9 Komisyon : 0,Bloke No : 1668425459, BT: 25/09/2025, ÇT:25/10/2025;1256,90;6.743.431,39
26.10.2025;Ýþyeri no:000000000771359,Tutar : 680 Komisyon : 0,Bloke No : 1668425458, BT: 25/09/2025, ÇT:25/10/2025;680,00;6.742.174,49
26.10.2025;Ýþyeri no:000000000771359,Tutar : 9504,24 Komisyon : 0,Bloke No : 1668425457, BT: 25/09/2025, ÇT:25/10/2025;9504,24;6.741.494,49
26.10.2025;Ýþyeri no:000000000771359,Tutar : 5791,1 Komisyon : 0,Bloke No : 1668425456, BT: 25/09/2025, ÇT:25/10/2025;5791,10;6.731.990,25
26.10.2025;Ýþyeri no:000000000771359,Tutar : 610 Komisyon : 0,Bloke No : 1668425455, BT: 25/09/2025, ÇT:25/10/2025;610,00;6.726.199,15
26.10.2025;Ýþyeri no:000000000771359,Tutar : 2898,75 Komisyon : 0,Bloke No : 1668425465, BT: 25/09/2025, ÇT:25/10/2025;2898,75;6.725.589,15
26.10.2025;Ýþyeri no:000000000771359,Tutar : 13850,64 Komisyon : 0,Bloke No : 1668425464, BT: 25/09/2025, ÇT:25/10/2025;13850,64;6.722.690,4
26.10.2025;Ýþyeri no:000000000771359,Tutar : 25149,76 Komisyon : 0,Bloke No : 1668425463, BT: 25/09/2025, ÇT:25/10/2025;25149,76;6.708.839,76
26.10.2025;Ýþyeri no:000000000771359,Tutar : 4793,99 Komisyon : 0,Bloke No : 1668425461, BT: 25/09/2025, ÇT:25/10/2025;4793,99;6.683.690,
26.10.2025;Ýþyeri no:000000000771359,Tutar : 13947,7 Komisyon : 0,Bloke No : 1668425453, BT: 25/09/2025, ÇT:25/10/2025;13947,70;6.678.896,01
26.10.2025;Ýþyeri no:000000000771359,Tutar : 20380,37 Komisyon : 0,Bloke No : 1668425452, BT: 25/09/2025, ÇT:25/10/2025;20380,37;6.664.948,31
26.10.2025;Ýþyeri no:000000000771359,Tutar : 1498,71 Komisyon : 0,Bloke No : 1668425451, BT: 25/09/2025, ÇT:25/10/2025;1498,71;6.644.567,94
26.10.2025;Ýþyeri no:000000000771359,Tutar : 30644,64 Komisyon : 0,Bloke No : 1668425448, BT: 25/09/2025, ÇT:25/10/2025;30644,64;6.643.069,23
26.10.2025;Ýþyeri no:000000000771359,Tutar : 20226,37 Komisyon : 0,Bloke No : 1668425446, BT: 25/09/2025, ÇT:25/10/2025;20226,37;6.612.424,59
26.10.2025;Ýþyeri no:000000000771359,Tutar : 9706,08 Komisyon : 0,Bloke No : 1668425444, BT: 25/09/2025, ÇT:25/10/2025;9706,08;6.592.198,22
26.10.2025;Ýþyeri no:000000000771359,Tutar : 1043,5 Komisyon : 0,Bloke No : 1668425441, BT: 25/09/2025, ÇT:25/10/2025;1043,50;6.582.492,14
25.10.2025;Ýþyeri no:000000000771359,Tutar : 2818 Komisyon : 0,Bloke No : 1666081858, BT: 24/09/2025, ÇT:24/10/2025;2818,00;6.581.448,64
25.10.2025;Ýþyeri no:000000000771359,Tutar : 400 Komisyon : 0,Bloke No : 1666081856, BT: 24/09/2025, ÇT:24/10/2025;400,00;6.578.630,64
25.10.2025;Ýþyeri no:000000000771359,Tutar : 1654,6 Komisyon : 0,Bloke No : 1666081854, BT: 24/09/2025, ÇT:24/10/2025;1654,60;6.578.230,64
25.10.2025;Ýþyeri no:000000000771359,Tutar : 391,9 Komisyon : 0,Bloke No : 1666081853, BT: 24/09/2025, ÇT:24/10/2025;391,90;6.576.576,04
25.10.2025;Ýþyeri no:000000000771359,Tutar : 4811,58 Komisyon : 0,Bloke No : 1666081851, BT: 24/09/2025, ÇT:24/10/2025;4811,58;6.576.184,14
25.10.2025;Ýþyeri no:000000000771359,Tutar : 2677,6 Komisyon : 0,Bloke No : 1666081837, BT: 24/09/2025, ÇT:24/10/2025;2677,60;6.571.372,56
25.10.2025;Ýþyeri no:000000000771359,Tutar : 2250 Komisyon : 0,Bloke No : 1666081835, BT: 24/09/2025, ÇT:24/10/2025;2250,00;6.568.694,96
25.10.2025;Ýþyeri no:000000000771359,Tutar : 545,34 Komisyon : 0,Bloke No : 1666081833, BT: 24/09/2025, ÇT:24/10/2025;545,34;6.566.444,96
25.10.2025;Ýþyeri no:000000000771359,Tutar : 2699,7 Komisyon : 0,Bloke No : 1666081831, BT: 24/09/2025, ÇT:24/10/2025;2699,70;6.565.899,62
25.10.2025;Ýþyeri no:000000000771359,Tutar : 8855,52 Komisyon : 0,Bloke No : 1666081829, BT: 24/09/2025, ÇT:24/10/2025;8855,52;6.563.199,92
25.10.2025;Ýþyeri no:000000000771359,Tutar : 368 Komisyon : 0,Bloke No : 1666081849, BT: 24/09/2025, ÇT:24/10/2025;368,00;6.554.344,4
25.10.2025;Ýþyeri no:000000000771359,Tutar : 5531,7 Komisyon : 0,Bloke No : 1666081847, BT: 24/09/2025, ÇT:24/10/2025;5531,70;6.553.976,4
25.10.2025;Ýþyeri no:000000000771359,Tutar : 962 Komisyon : 0,Bloke No : 1666081845, BT: 24/09/2025, ÇT:24/10/2025;962,00;6.548.444,7
25.10.2025;Ýþyeri no:000000000771359,Tutar : 16783,48 Komisyon : 0,Bloke No : 1666081843, BT: 24/09/2025, ÇT:24/10/2025;16783,48;6.547.482,7
25.10.2025;Ýþyeri no:000000000771359,Tutar : 23698,21 Komisyon : 0,Bloke No : 1666081841, BT: 24/09/2025, ÇT:24/10/2025;23698,21;6.530.699,22
25.10.2025;Ýþyeri no:000000000771359,Tutar : 3725,2 Komisyon : 0,Bloke No : 1666081839, BT: 24/09/2025, ÇT:24/10/2025;3725,20;6.507.001,01
25.10.2025;Ýþyeri no:000000000771359,Tutar : 103 Komisyon : 0,Bloke No : 1666081828, BT: 24/09/2025, ÇT:24/10/2025;103,00;6.503.275,81
25.10.2025;Ýþyeri no:000000000771359,Tutar : 15495,65 Komisyon : 0,Bloke No : 1666081826, BT: 24/09/2025, ÇT:24/10/2025;15495,65;6.503.172,81
25.10.2025;Ýþyeri no:000000000771359,Tutar : 29870,3 Komisyon : 0,Bloke No : 1666081824, BT: 24/09/2025, ÇT:24/10/2025;29870,30;6.487.677,16
25.10.2025;Ýþyeri no:000000000771359,Tutar : 588 Komisyon : 0,Bloke No : 1666081822, BT: 24/09/2025, ÇT:24/10/2025;588,00;6.457.806,86
25.10.2025;Ýþyeri no:000000000771359,Tutar : 27884,95 Komisyon : 0,Bloke No : 1666081819, BT: 24/09/2025, ÇT:24/10/2025;27884,95;6.457.218,86
25.10.2025;Ýþyeri no:000000000771359,Tutar : 49573,06 Komisyon : 0,Bloke No : 1666081817, BT: 24/09/2025, ÇT:24/10/2025;49573,06;6.429.333,91
25.10.2025;Ýþyeri no:000000000771359,Tutar : 9760,65 Komisyon : 0,Bloke No : 1666081815, BT: 24/09/2025, ÇT:24/10/2025;9760,65;6.379.760,85
25.10.2025;Ýþyeri no:000000000771359,Tutar : 19148,75 Komisyon : 0,Bloke No : 1666081811, BT: 24/09/2025, ÇT:24/10/2025;19148,75;6.370.000,2
