YEVMİYE DEFTERİ;;;;;
ALANYA ÖZKAN KIRTASİYE MAT.YAY.İNŞ.TİC.LTD.ŞTİ.;;;;;
Dönem :;01/01/2025-31/12/2025;;;;
   760.13;BANKA POS GİDERLERİ;BE 70113284841880 01/05 ÖKC BÜT.HIZ.ÜCR-001116426-01.05.2025;900,00;;
102;BANKALAR;   ;;;900,00
   102.02;AKBANK 1330-0013212 NOLU HESAP;BE 70113284841880 01/05 ÖKC BÜT.HIZ.ÜCR-001116426-01.05.2025;900,00;;
FİŞ AÇIKLAMA : ;AKBANK;;;;
TOPLAM :;;;;900,00;900,00
;;;;;
05254-----05254-----MAHSUP-----01/05/2025;;;TL;;
HESAP KODU;HESAP ADI;AÇIKLAMA;DETAY;BORÇ;ALACAK
760;PAZARLAMA SATIŞ VE DAĞITIM GİDERLERİ;   ;;325,50;
   760.13;BANKA POS GİDERLERİ;BE 70209330841940 01/05 6793719540 Nolu üyeye ait 25021004 referanslı Sanal POS Bedeli Komisyon BSMV Tahsilatı;15,50;;
   760.13;BANKA POS GİDERLERİ;BE 70209330841940 01/05 6793719540 Nolu üyeye ait 25021004 referanslı Sanal POS Bedeli Komisyon Tahsilatı;310,00;;
102;BANKALAR;   ;;;325,50
   102.15;ALBARAKA TR170020300002877853000017 NOLU HESAP;BE 70209330841940 01/05 6793719540 Nolu üyeye ait 25021004 referanslı Sanal POS Bedeli Komisyon BSMV Tahsilatı;15,50;;
   102.15;ALBARAKA TR170020300002877853000017 NOLU HESAP;BE 70209330841940 01/05 6793719540 Nolu üyeye ait 25021004 referanslı Sanal POS Bedeli Komisyon Tahsilatı;310,00;;
FİŞ AÇIKLAMA : ;ALBARAKA;;;;
TOPLAM :;;;;325,50;325,50
;;;;;
05255-----05255-----MAHSUP-----01/05/2025;;;TL;;
HESAP KODU;HESAP ADI;AÇIKLAMA;DETAY;BORÇ;ALACAK
102;BANKALAR;   ;;45.079,18;
   102.04;HALKBANK 10260200 NOLU HESAP;BE 70210533642000 01/05 BATCH VALOR ÇOZUM 21-03-2025 000000001120365 P POS Satış 01551731997;13.600,57;;
   102.04;HALKBANK 10260200 NOLU HESAP;BE 70210533642000 01/05 BATCH VALOR ÇOZUM 21-03-2025 000000001120365 P POS Satış 01551731994;750,00;;
   102.04;HALKBANK 10260200 NOLU HESAP;BE 70210533642000 01/05 BATCH VALOR ÇOZUM 21-03-2025 000000001120365 P POS Satış 01551732000;7.500,00;;
   102.04;HALKBANK 10260200 NOLU HESAP;BE 70210533642000 01/05 BATCH VALOR ÇOZUM 21-03-2025 000000001120365 P POS Satış 01551731995;20.798,81;;
   102.04;HALKBANK 10260200 NOLU HESAP;BE 70210533642000 01/05 BATCH VALOR ÇOZUM 21-03-2025 000000001120365 P POS Satış 01551731998;2.179,80;;
   102.04;HALKBANK 10260200 NOLU HESAP;BE 70210533642000 01/05 BATCH VALOR ÇOZUM 21-03-2025 000000001120365 P POS Satış 01551732008;250,00;;
760;PAZARLAMA SATIŞ VE DAĞITIM GİDERLERİ;   ;;1.300,00;
   760.13;BANKA POS GİDERLERİ;BE 70210533642000 01/05 000000001120365 PAU1 POS Aidat PS080134 000001585830654;23,81;;
   760.13;BANKA POS GİDERLERİ;BE 70210533642000 01/05 000000001120365 PAU1 POS Aidat 02217645 000001585830655;380,95;;
   760.13;BANKA POS GİDERLERİ;BE 70210533642000 01/05 000000001120365 PAU1 POS Aidat 02217645 000001585830655;19,05;;
   760.13;BANKA POS GİDERLERİ;BE 70210533642000 01/05 000000001120365 PAU1 POS Aidat PS080134 000001585830654;476,19;;
   760.13;BANKA POS GİDERLERİ;BE 70210533642000 01/05 000000001120365 PAU1 POS Aidat 02003840 000001585830653;19,05;;
   760.13;BANKA POS GİDERLERİ;BE 70210533642000 01/05 000000001120365 PAU1 POS Aidat 02003840 000001585830653;380,95;;
102;BANKALAR;   ;;;1.300,00
   102.04;HALKBANK 10260200 NOLU HESAP;BE 70210533642000 01/05 000000001120365 PAU1 POS Aidat 02003840 000001585830653;19,05;;
   102.04;HALKBANK 10260200 NOLU HESAP;BE 70210533642000 01/05 000000001120365 PAU1 POS Aidat 02003840 000001585830653;380,95;;
   102.04;HALKBANK 10260200 NOLU HESAP;BE 70210533642000 01/05 000000001120365 PAU1 POS Aidat PS080134 000001585830654;476,19;;
   102.04;HALKBANK 10260200 NOLU HESAP;BE 70210533642000 01/05 000000001120365 PAU1 POS Aidat 02217645 000001585830655;380,95;;
   102.04;HALKBANK 10260200 NOLU HESAP;BE 70210533642000 01/05 000000001120365 PAU1 POS Aidat PS080134 000001585830654;23,81;;
   102.04;HALKBANK 10260200 NOLU HESAP;BE 70210533642000 01/05 000000001120365 PAU1 POS Aidat 02217645 000001585830655;19,05;;
108;DİĞER HAZIR DEĞERLER;   ;;;45.079,18
   108.01;KREDİ KARTI SATIŞLARI;BE 70210533642000 01/05 BATCH VALOR ÇOZUM 21-03-2025 000000001120365 P POS Satış 01551731995;20.798,81;;
   108.01;KREDİ KARTI SATIŞLARI;BE 70210533642000 01/05 BATCH VALOR ÇOZUM 21-03-2025 000000001120365 P POS Satış 01551731997;13.600,57;;
   108.01;KREDİ KARTI SATIŞLARI;BE 70210533642000 01/05 BATCH VALOR ÇOZUM 21-03-2025 000000001120365 P POS Satış 01551732000;7.500,00;;
   108.01;KREDİ KARTI SATIŞLARI;BE 70210533642000 01/05 BATCH VALOR ÇOZUM 21-03-2025 000000001120365 P POS Satış 01551731998;2.179,80;;
   108.01;KREDİ KARTI SATIŞLARI;BE 70210533642000 01/05 BATCH VALOR ÇOZUM 21-03-2025 000000001120365 P POS Satış 01551731994;750,00;;
   108.01;KREDİ KARTI SATIŞLARI;BE 70210533642000 01/05 BATCH VALOR ÇOZUM 21-03-2025 000000001120365 P POS Satış 01551732008;250,00;;
FİŞ AÇIKLAMA : ;HALKBANK;;;;
TOPLAM :;;;;46.379,18;46.379,18
;;;;;
05256-----05256-----MAHSUP-----01/05/2025;;;TL;;
HESAP KODU;HESAP ADI;AÇIKLAMA;DETAY;BORÇ;ALACAK
102;BANKALAR;   ;;54.617,08;
   102.19;ZİRAAT POS HESABI;BE 70309324942050 01/05 İşyeri no:000000000771359,Tutar : 766,8 Komisyon : 0,Bloke No : 1320253707, BT: 07 04 2025, ÇT:30 0;766,80;;
   102.19;ZİRAAT POS HESABI;BE 70309324942050 01/05 İşyeri no:000000000771359,Tutar : 4330,74 Komisyon : 0,Bloke No : 1320253701, BT: 07 04 2025, ÇT:30;4.330,74;;
   102.19;ZİRAAT POS HESABI;BE 70309324942050 01/05 İşyeri no:000000000771359,Tutar : 1064 Komisyon : 0,Bloke No : 1320253678, BT: 07 04 2025, ÇT:30 04;1.064,00;;
   102.19;ZİRAAT POS HESABI;BE 70309324942050 01/05 İşyeri no:000000000771359,Tutar : 15280 Komisyon : 0,Bloke No : 1320253680, BT: 07 04 2025, ÇT:30 0;15.280,00;;
   102.19;ZİRAAT POS HESABI;BE 70309324942050 01/05 İşyeri no:000000000771359,Tutar : 16121,8 Komisyon : 0,Bloke No : 1320253681, BT: 07 04 2025, ÇT:30;16.121,80;;
   102.19;ZİRAAT POS HESABI;BE 70309324942050 01/05 İşyeri no:000000000771359,Tutar : 801,6 Komisyon : 0,Bloke No : 1320253683, BT: 07 04 2025, ÇT:30 0;801,60;;
   102.19;ZİRAAT POS HESABI;BE 70309324942050 01/05 İşyeri no:000000000771359,Tutar : 457 Komisyon : 0,Bloke No : 1320253685, BT: 07 04 2025, ÇT:30 04;457,00;;
   102.19;ZİRAAT POS HESABI;BE 70309324942050 01/05 İşyeri no:000000000771359,Tutar : 4642,72 Komisyon : 0,Bloke No : 1320253688, BT: 07 04 2025, ÇT:30;4.642,72;;
   102.19;ZİRAAT POS HESABI;BE 70309324942050 01/05 İşyeri no:000000000771359,Tutar : 108 Komisyon : 0,Bloke No : 1320253690, BT: 07 04 2025, ÇT:30 04;108,00;;
   102.19;ZİRAAT POS HESABI;BE 70309324942050 01/05 İşyeri no:000000000771359,Tutar : 3093,9 Komisyon : 0,Bloke No : 1320253699, BT: 07 04 2025, ÇT:30;3.093,90;;
   102.19;ZİRAAT POS HESABI;BE 70309324942050 01/05 İşyeri no:000000000771359,Tutar : 30 Komisyon : 0,Bloke No : 1320253703, BT: 07 04 2025, ÇT:30 04 2;30,00;;
   102.19;ZİRAAT POS HESABI;BE 70309324942050 01/05 İşyeri no:000000000771359,Tutar : 1233,9 Komisyon : 0,Bloke No : 1320253704, BT: 07 04 2025, ÇT:30;1.233,90;;
   102.19;ZİRAAT POS HESABI;BE 70309324942050 01/05 İşyeri no:000000000771359,Tutar : 666 Komisyon : 0,Bloke No : 1320253692, BT: 07 04 2025, ÇT:30 04;666,00;;
   102.19;ZİRAAT POS HESABI;BE 70309324942050 01/05 İşyeri no:000000000771359,Tutar : 3230 Komisyon : 0,Bloke No : 1320253694, BT: 07 04 2025, ÇT:30 04;3.230,00;;
   102.19;ZİRAAT POS HESABI;BE 70309324942050 01/05 İşyeri no:000000000771359,Tutar : 755 Komisyon : 0,Bloke No : 1320253696, BT: 07 04 2025, ÇT:30 04;755,00;;
   102.19;ZİRAAT POS HESABI;BE 70309324942050 01/05 İşyeri no:000000000771359,Tutar : 1488,9 Komisyon : 0,Bloke No : 1320253697, BT: 07 04 2025, ÇT:30;1.488,90;;
   102.19;ZİRAAT POS HESABI;BE 70309324942050 01/05 İşyeri no:000000000771359,Tutar : 546,72 Komisyon : 0,Bloke No : 1320253705, BT: 07 04 2025, ÇT:30;546,72;;
108;DİĞER HAZIR DEĞERLER;   ;;;54.617,08
   108.01;KREDİ KARTI SATIŞLARI;BE 70309324942050 01/05 İşyeri no:000000000771359,Tutar : 4330,74 Komisyon : 0,Bloke No : 1320253701, BT: 07 04 2025, ÇT:30;4.330,74;;
   108.01;KREDİ KARTI SATIŞLARI;BE 70309324942050 01/05 İşyeri no:000000000771359,Tutar : 766,8 Komisyon : 0,Bloke No : 1320253707, BT: 07 04 2025, ÇT:30 0;766,80;;
   108.01;KREDİ KARTI SATIŞLARI;BE 70309324942050 01/05 İşyeri no:000000000771359,Tutar : 30 Komisyon : 0,Bloke No : 1320253703, BT: 07 04 2025, ÇT:30 04 2;30,00;;
   108.01;KREDİ KARTI SATIŞLARI;BE 70309324942050 01/05 İşyeri no:000000000771359,Tutar : 15280 Komisyon : 0,Bloke No : 1320253680, BT: 07 04 2025, ÇT:30 0;15.280,00;;
   108.01;KREDİ KARTI SATIŞLARI;BE 70309324942050 01/05 İşyeri no:000000000771359,Tutar : 1233,9 Komisyon : 0,Bloke No : 1320253704, BT: 07 04 2025, ÇT:30;1.233,90;;
   108.01;KREDİ KARTI SATIŞLARI;BE 70309324942050 01/05 İşyeri no:000000000771359,Tutar : 4642,72 Komisyon : 0,Bloke No : 1320253688, BT: 07 04 2025, ÇT:30;4.642,72;;
   108.01;KREDİ KARTI SATIŞLARI;BE 70309324942050 01/05 İşyeri no:000000000771359,Tutar : 666 Komisyon : 0,Bloke No : 1320253692, BT: 07 04 2025, ÇT:30 04;666,00;;
   108.01;KREDİ KARTI SATIŞLARI;BE 70309324942050 01/05 İşyeri no:000000000771359,Tutar : 801,6 Komisyon : 0,Bloke No : 1320253683, BT: 07 04 2025, ÇT:30 0;801,60;;
   108.01;KREDİ KARTI SATIŞLARI;BE 70309324942050 01/05 İşyeri no:000000000771359,Tutar : 3230 Komisyon : 0,Bloke No : 1320253694, BT: 07 04 2025, ÇT:30 04;3.230,00;;
   108.01;KREDİ KARTI SATIŞLARI;BE 70309324942050 01/05 İşyeri no:000000000771359,Tutar : 108 Komisyon : 0,Bloke No : 1320253690, BT: 07 04 2025, ÇT:30 04;108,00;;
   108.01;KREDİ KARTI SATIŞLARI;BE 70309324942050 01/05 İşyeri no:000000000771359,Tutar : 755 Komisyon : 0,Bloke No : 1320253696, BT: 07 04 2025, ÇT:30 04;755,00;;
   108.01;KREDİ KARTI SATIŞLARI;BE 70309324942050 01/05 İşyeri no:000000000771359,Tutar : 16121,8 Komisyon : 0,Bloke No : 1320253681, BT: 07 04 2025, ÇT:30;16.121,80;;
   108.01;KREDİ KARTI SATIŞLARI;BE 70309324942050 01/05 İşyeri no:000000000771359,Tutar : 1488,9 Komisyon : 0,Bloke No : 1320253697, BT: 07 04 2025, ÇT:30;1.488,90;;
   108.01;KREDİ KARTI SATIŞLARI;BE 70309324942050 01/05 İşyeri no:000000000771359,Tutar : 3093,9 Komisyon : 0,Bloke No : 1320253699, BT: 07 04 2025, ÇT:30;3.093,90;;
   108.01;KREDİ KARTI SATIŞLARI;BE 70309324942050 01/05 İşyeri no:000000000771359,Tutar : 546,72 Komisyon : 0,Bloke No : 1320253705, BT: 07 04 2025, ÇT:30;546,72;;
   108.01;KREDİ KARTI SATIŞLARI;BE 70309324942050 01/05 İşyeri no:000000000771359,Tutar : 457 Komisyon : 0,Bloke No : 1320253685, BT: 07 04 2025, ÇT:30 04;457,00;;
   108.01;KREDİ KARTI SATIŞLARI;BE 70309324942050 01/05 İşyeri no:000000000771359,Tutar : 1064 Komisyon : 0,Bloke No : 1320253678, BT: 07 04 2025, ÇT:30 04;1.064,00;;
FİŞ AÇIKLAMA : ;ZİRAATBANK;;;;
TOPLAM :;;;;54.617,08;54.617,08
;;;;;
05257-----05257-----MAHSUP-----01/05/2025;;;TL;;
HESAP KODU;HESAP ADI;AÇIKLAMA;DETAY;BORÇ;ALACAK
102;BANKALAR;   ;;7.111,10;
   102.01;YAPIKREDİ TR39 0006 7010 0000 0055 2238 24 NOLU HS. ;BE 70312505242120 01/05 1801374784X010525300425PEŞİNSATIŞ;1.305,20;;
   102.01;YAPIKREDİ TR39 0006 7010 0000 0055 2238 24 NOLU HS. ;BE 70312505242120 01/05 1801374784X010525210325PEŞİNSATIŞ;5.805,90;;
760;PAZARLAMA SATIŞ VE DAĞITIM GİDERLERİ;   ;;25,89;
   760.13;BANKA POS GİDERLERİ;BE 70312505242120 01/05 1801374784X010525300425ÜYE İŞYERİ ÜCRETİ - PEŞİN;24,66;;
   760.13;BANKA POS GİDERLERİ;BE 70312505242120 01/05 1801374784X010525300425ÜYE İŞYERİ ÜCRETİ - PEŞİN BSMV;1,23;;
102;BANKALAR;   ;;;25,89
   102.01;YAPIKREDİ TR39 0006 7010 0000 0055 2238 24 NOLU HS. ;BE 70312505242120 01/05 1801374784X010525300425ÜYE İŞYERİ ÜCRETİ - PEŞİN;24,66;;
   102.01;YAPIKREDİ TR39 0006 7010 0000 0055 2238 24 NOLU HS. ;BE 70312505242120 01/05 1801374784X010525300425ÜYE İŞYERİ ÜCRETİ - PEŞİN BSMV;1,23;;
108;DİĞER HAZIR DEĞERLER;   ;;;7.111,10
   108.19;FENERİUM KREDİ KARTI SATIŞLARI;BE 70312505242120 01/05 1801374784X010525300425PEŞİNSATIŞ;1.305,20;;
   108.19;FENERİUM KREDİ KARTI SATIŞLARI;BE 70312505242120 01/05 1801374784X010525210325PEŞİNSATIŞ;5.805,90;;
FİŞ AÇIKLAMA : ;YKB;;;;
TOPLAM :;;;;7.136,99;7.136,99
;;;;;
05258-----05258-----MAHSUP-----01/05/2025;;;TL;;
HESAP KODU;HESAP ADI;AÇIKLAMA;DETAY;BORÇ;ALACAK
153;TİCARİ MALLAR;   ;;14.555,10;
153.10;% 10 KDV Lİ ALIŞLAR;   ;2.449,30;;
   153.10.02;KIRTASİYE ALIŞLARI;FT M012025000003714 01/05 KRAL SPORT SPOR MALZ.TİC.LTD.ŞTİ.;2.449,30;;
153.20;%20 KDV Lİ ALIŞLAR;   ;12.105,80;;
   153.20.01;%20 KDV Lİ KIRTASİYE ALIŞLARI;FT M012025000003714 01/05 KRAL SPORT SPOR MALZ.TİC.LTD.ŞTİ.;12.105,80;;
191;İNDİRİLECEK KATMA DEĞER VERGİSİ;   ;;2.666,09;
191.108;Yurtiçi Tevkifatsız Alımlar İçin Ödenen KDV;   ;2.666,09;;
   191.108.10;%10 İndirilecek KDV - Yurtiçi Tevkifatsız Alımlar İçin Ödenen;FT M012025000003714 01/05 KRAL SPORT SPOR MALZ.TİC.LTD.ŞTİ.;244,93;;
   191.108.20;%20 İndirilecek KDV - Yurtiçi Tevkifatsız Alımlar İçin Ödenen;FT M012025000003714 01/05 KRAL SPORT SPOR MALZ.TİC.LTD.ŞTİ.;2.421,16;;
320;SATICILAR;   ;;;17.221,19
   320.58;KRAL SPORT SPOR MALZ.TİC.LTD.ŞTİ.;FT M012025000003714 01/05 KRAL SPORT SPOR MALZ.TİC.LTD.ŞTİ.;17.221,19;;
FİŞ AÇIKLAMA : ;ALIŞ;;;;
TOPLAM :;;;;17.221,19;17.221,19
;;;;;
05259-----05259-----MAHSUP-----01/05/2025;;;TL;;
HESAP KODU;HESAP ADI;AÇIKLAMA;DETAY;BORÇ;ALACAK
153;TİCARİ MALLAR;   ;;7.500,00;
153.20;%20 KDV Lİ ALIŞLAR;   ;7.500,00;;
   153.20.01;%20 KDV Lİ KIRTASİYE ALIŞLARI;FT CET2025000000084 01/05 ÇETİNTAŞ AV MALZEMELERİ GÖSTERİ HİZ. ORGANİZASYON SAN. TİC.LTD.ŞTİ.;7.500,00;;
191;İNDİRİLECEK KATMA DEĞER VERGİSİ;   ;;1.500,00;
191.108;Yurtiçi Tevkifatsız Alımlar İçin Ödenen KDV;   ;1.500,00;;
   191.108.20;%20 İndirilecek KDV - Yurtiçi Tevkifatsız Alımlar İçin Ödenen;FT CET2025000000084 01/05 ÇETİNTAŞ AV MALZEMELERİ GÖSTERİ HİZ. ORGANİZASYON SAN. TİC.LTD.ŞTİ.;1.500,00;;
320;SATICILAR;   ;;;9.000,00
   320.335;ÇETİNTAŞ AV MALZEMELERİ GÖSTERİ HİZ. ORGANİZASYON SAN. TİC.LTD.ŞTİ.;FT CET2025000000084 01/05 ÇETİNTAŞ AV MALZEMELERİ GÖSTERİ HİZ. ORGANİZASYON SAN. TİC.LTD.ŞTİ.;9.000,00;;
FİŞ AÇIKLAMA : ;ALIŞ;;;;
TOPLAM :;;;;9.000,00;9.000,00
;;;;;
05260-----05260-----MAHSUP-----01/05/2025;;;TL;;
HESAP KODU;HESAP ADI;AÇIKLAMA;DETAY;BORÇ;ALACAK
153;TİCARİ MALLAR;   ;;23.565,00;
