islem_tarihi,aciklama,tutar,bakiye,hesap_no,banka_adi
28.08.2025,"ysyeri_no:000000000771359,tutar_:_1606_komisyon_:_0,bloke_no_:_1543985123,_bt:_28/07/2025,_ct:27/08/2025",1606.0,503810.58,102.19,zi
28.08.2025,"ysyeri_no:000000000771359,tutar_:_403_komisyon_:_0,bloke_no_:_1543985119,_bt:_28/07/2025,_ct:27/08/2025",403.0,502204.58,102.19,zi
28.08.2025,"ysyeri_no:000000000771359,tutar_:_860_komisyon_:_0,bloke_no_:_1543985117,_bt:_28/07/2025,_ct:27/08/2025",860.0,501801.58,102.19,zi
28.08.2025,"ysyeri_no:000000000771359,tutar_:_1680,3_komisyon_:_0,bloke_no_:_1543985122,_bt:_28/07/2025,_ct:27/08/2025",1680.3,500941.58,102.19,zi
28.08.2025,"ysyeri_no:000000000771359,tutar_:_3904,9_komisyon_:_0,bloke_no_:_1543985121,_bt:_28/07/2025,_ct:27/08/2025",3904.9,499261.28,102.19,zi
28.08.2025,"ysyeri_no:000000000771359,tutar_:_1238,98_komisyon_:_0,bloke_no_:_1543985120,_bt:_28/07/2025,_ct:27/08/2025",1238.98,495356.38,102.19,zi
28.08.2025,"ysyeri_no:000000000771359,tutar_:_540_komisyon_:_0,bloke_no_:_1543985118,_bt:_28/07/2025,_ct:27/08/2025",540.0,494117.4,102.19,zi
28.08.2025,"ysyeri_no:000000000771359,tutar_:_2002,04_komisyon_:_0,bloke_no_:_1543985116,_bt:_28/07/2025,_ct:27/08/2025",2002.04,493577.4,102.19,zi
28.08.2025,"ysyeri_no:000000000771359,tutar_:_9541,8_komisyon_:_0,bloke_no_:_1543985115,_bt:_28/07/2025,_ct:27/08/2025",9541.8,491575.36,102.19,zi
28.08.2025,"ysyeri_no:000000000771359,tutar_:_5542,23_komisyon_:_0,bloke_no_:_1543985114,_bt:_28/07/2025,_ct:27/08/2025",5542.23,482033.56,102.19,zi
28.08.2025,"ysyeri_no:000000000771359,tutar_:_12927,5_komisyon_:_0,bloke_no_:_1543985113,_bt:_28/07/2025,_ct:27/08/2025",12927.5,476491.33,102.19,zi
28.08.2025,"ysyeri_no:000000000771359,tutar_:_30933,41_komisyon_:_0,bloke_no_:_1543985112,_bt:_28/07/2025,_ct:27/08/2025",30933.41,463563.83,102.19,zi
28.08.2025,"ysyeri_no:000000000771359,tutar_:_615_komisyon_:_0,bloke_no_:_1543985111,_bt:_28/07/2025,_ct:27/08/2025",615.0,432630.42,102.19,zi
26.08.2025,vergi-0015_kdv_gercek_vd:007201-yc:0146985-thn:2025082601mkx0000004-vn:0480525636_alanya_ozkan_kirtasy_ye_matbaacilik_y,-443.7,432015.42,102.19,zi
26.08.2025,"ysyeri_no:000000000771359,tutar_:_1588_komisyon_:_0,bloke_no_:_1540228030,_bt:_26/07/2025,_ct:25/08/2025",1588.0,432459.12,102.19,zi
26.08.2025,"ysyeri_no:000000000771359,tutar_:_392_komisyon_:_0,bloke_no_:_1540228029,_bt:_26/07/2025,_ct:25/08/2025",392.0,430871.12,102.19,zi
26.08.2025,"ysyeri_no:000000000771359,tutar_:_650_komisyon_:_0,bloke_no_:_1540228028,_bt:_26/07/2025,_ct:25/08/2025",650.0,430479.12,102.19,zi
26.08.2025,"ysyeri_no:000000000771359,tutar_:_1550,94_komisyon_:_0,bloke_no_:_1540228027,_bt:_26/07/2025,_ct:25/08/2025",1550.94,429829.12,102.19,zi
26.08.2025,"ysyeri_no:000000000771359,tutar_:_99_komisyon_:_0,bloke_no_:_1540228026,_bt:_26/07/2025,_ct:25/08/2025",99.0,428278.18,102.19,zi
26.08.2025,"ysyeri_no:000000000771359,tutar_:_1208_komisyon_:_0,bloke_no_:_1540228025,_bt:_26/07/2025,_ct:25/08/2025",1208.0,428179.18,102.19,zi
26.08.2025,"ysyeri_no:000000000771359,tutar_:_2600,1_komisyon_:_0,bloke_no_:_1540228013,_bt:_26/07/2025,_ct:25/08/2025",2600.1,426971.18,102.19,zi
26.08.2025,"ysyeri_no:000000000771359,tutar_:_209,6_komisyon_:_0,bloke_no_:_1540228012,_bt:_26/07/2025,_ct:25/08/2025",209.6,424371.08,102.19,zi
26.08.2025,"ysyeri_no:000000000771359,tutar_:_888,75_komisyon_:_0,bloke_no_:_1540228011,_bt:_26/07/2025,_ct:25/08/2025",888.75,424161.48,102.19,zi
26.08.2025,"ysyeri_no:000000000771359,tutar_:_202_komisyon_:_0,bloke_no_:_1540228024,_bt:_26/07/2025,_ct:25/08/2025",202.0,423272.73,102.19,zi
26.08.2025,"ysyeri_no:000000000771359,tutar_:_80_komisyon_:_0,bloke_no_:_1540228022,_bt:_26/07/2025,_ct:25/08/2025",80.0,423070.73,102.19,zi
26.08.2025,"ysyeri_no:000000000771359,tutar_:_1871_komisyon_:_0,bloke_no_:_1540228021,_bt:_26/07/2025,_ct:25/08/2025",1871.0,422990.73,102.19,zi
26.08.2025,"ysyeri_no:000000000771359,tutar_:_947,62_komisyon_:_0,bloke_no_:_1540228020,_bt:_26/07/2025,_ct:25/08/2025",947.62,421119.73,102.19,zi
26.08.2025,"ysyeri_no:000000000771359,tutar_:_800_komisyon_:_0,bloke_no_:_1540228019,_bt:_26/07/2025,_ct:25/08/2025",800.0,420172.11,102.19,zi
26.08.2025,"ysyeri_no:000000000771359,tutar_:_1588,5_komisyon_:_0,bloke_no_:_1540228018,_bt:_26/07/2025,_ct:25/08/2025",1588.5,419372.11,102.19,zi
26.08.2025,"ysyeri_no:000000000771359,tutar_:_1314_komisyon_:_0,bloke_no_:_1540228017,_bt:_26/07/2025,_ct:25/08/2025",1314.0,417783.61,102.19,zi
26.08.2025,"ysyeri_no:000000000771359,tutar_:_5376,6_komisyon_:_0,bloke_no_:_1540228016,_bt:_26/07/2025,_ct:25/08/2025",5376.6,416469.61,102.19,zi
26.08.2025,"ysyeri_no:000000000771359,tutar_:_468_komisyon_:_0,bloke_no_:_1540228015,_bt:_26/07/2025,_ct:25/08/2025",468.0,411093.01,102.19,zi
26.08.2025,"ysyeri_no:000000000771359,tutar_:_414_komisyon_:_0,bloke_no_:_1540228010,_bt:_26/07/2025,_ct:25/08/2025",414.0,410625.01,102.19,zi
26.08.2025,"ysyeri_no:000000000771359,tutar_:_13085,4_komisyon_:_0,bloke_no_:_1540228009,_bt:_26/07/2025,_ct:25/08/2025",13085.4,410211.01,102.19,zi
26.08.2025,"ysyeri_no:000000000771359,tutar_:_1002,5_komisyon_:_0,bloke_no_:_1540228008,_bt:_26/07/2025,_ct:25/08/2025",1002.5,397125.61,102.19,zi
26.08.2025,"ysyeri_no:000000000771359,tutar_:_860,8_komisyon_:_0,bloke_no_:_1540228007,_bt:_26/07/2025,_ct:25/08/2025",860.8,396123.11,102.19,zi
26.08.2025,"ysyeri_no:000000000771359,tutar_:_15078,35_komisyon_:_0,bloke_no_:_1540228006,_bt:_26/07/2025,_ct:25/08/2025",15078.35,395262.31,102.19,zi
26.08.2025,"ysyeri_no:000000000771359,tutar_:_2895,25_komisyon_:_0,bloke_no_:_1540228005,_bt:_26/07/2025,_ct:25/08/2025",2895.25,380183.96,102.19,zi
26.08.2025,"ysyeri_no:000000000771359,tutar_:_6572,49_komisyon_:_0,bloke_no_:_1540228003,_bt:_26/07/2025,_ct:25/08/2025",6572.49,377288.71,102.19,zi
26.08.2025,"ysyeri_no:000000000771359,tutar_:_4151,9_komisyon_:_0,bloke_no_:_1540228002,_bt:_26/07/2025,_ct:25/08/2025",4151.9,370716.22,102.19,zi
26.08.2025,"ysyeri_no:000000000771359,tutar_:_834,25_komisyon_:_0,bloke_no_:_1540228001,_bt:_26/07/2025,_ct:25/08/2025",834.25,366564.32,102.19,zi
25.08.2025,vergi-4017_katma_deðer_ver_vd:007201-yc:0145749-thn:2025082401mkx0000004-vn:0480525636_alanya_ozkan_kirtasy_ye_matbaacil,-923.7,365730.07,102.19,zi
24.08.2025,"ysyeri_no:000000000771359,tutar_:_174_komisyon_:_0,bloke_no_:_1535899916,_bt:_24/07/2025,_ct:23/08/2025",174.0,366653.77,102.19,zi
24.08.2025,"ysyeri_no:000000000771359,tutar_:_115_komisyon_:_0,bloke_no_:_1535899915,_bt:_24/07/2025,_ct:23/08/2025",115.0,366479.77,102.19,zi
24.08.2025,"ysyeri_no:000000000771359,tutar_:_108,5_komisyon_:_0,bloke_no_:_1535899914,_bt:_24/07/2025,_ct:23/08/2025",108.5,366364.77,102.19,zi
24.08.2025,"ysyeri_no:000000000771359,tutar_:_594_komisyon_:_0,bloke_no_:_1535899903,_bt:_24/07/2025,_ct:23/08/2025",594.0,366256.27,102.19,zi
24.08.2025,"ysyeri_no:000000000771359,tutar_:_963,9_komisyon_:_0,bloke_no_:_1535899901,_bt:_24/07/2025,_ct:23/08/2025",963.9,365662.27,102.19,zi
24.08.2025,"ysyeri_no:000000000771359,tutar_:_2880_komisyon_:_0,bloke_no_:_1535899899,_bt:_24/07/2025,_ct:23/08/2025",2880.0,364698.37,102.19,zi
24.08.2025,"ysyeri_no:000000000771359,tutar_:_307,8_komisyon_:_0,bloke_no_:_1535899913,_bt:_24/07/2025,_ct:23/08/2025",307.8,361818.37,102.19,zi
24.08.2025,"ysyeri_no:000000000771359,tutar_:_811,5_komisyon_:_0,bloke_no_:_1535899911,_bt:_24/07/2025,_ct:23/08/2025",811.5,361510.57,102.19,zi
24.08.2025,"ysyeri_no:000000000771359,tutar_:_7991,6_komisyon_:_0,bloke_no_:_1535899909,_bt:_24/07/2025,_ct:23/08/2025",7991.6,360699.07,102.19,zi
24.08.2025,"ysyeri_no:000000000771359,tutar_:_1540_komisyon_:_0,bloke_no_:_1535899907,_bt:_24/07/2025,_ct:23/08/2025",1540.0,352707.47,102.19,zi
24.08.2025,"ysyeri_no:000000000771359,tutar_:_327_komisyon_:_0,bloke_no_:_1535899905,_bt:_24/07/2025,_ct:23/08/2025",327.0,351167.47,102.19,zi
24.08.2025,"ysyeri_no:000000000771359,tutar_:_2369,2_komisyon_:_0,bloke_no_:_1535899897,_bt:_24/07/2025,_ct:23/08/2025",2369.2,350840.47,102.19,zi
24.08.2025,"ysyeri_no:000000000771359,tutar_:_10731,95_komisyon_:_0,bloke_no_:_1535899895,_bt:_24/07/2025,_ct:23/08/2025",10731.95,348471.27,102.19,zi
24.08.2025,"ysyeri_no:000000000771359,tutar_:_2881,6_komisyon_:_0,bloke_no_:_1535899893,_bt:_24/07/2025,_ct:23/08/2025",2881.6,337739.32,102.19,zi
24.08.2025,"ysyeri_no:000000000771359,tutar_:_7560,2_komisyon_:_0,bloke_no_:_1535899892,_bt:_24/07/2025,_ct:23/08/2025",7560.2,334857.72,102.19,zi
24.08.2025,"ysyeri_no:000000000771359,tutar_:_5100_komisyon_:_0,bloke_no_:_1535899890,_bt:_24/07/2025,_ct:23/08/2025",5100.0,327297.52,102.19,zi
24.08.2025,"ysyeri_no:000000000771359,tutar_:_1247_komisyon_:_0,bloke_no_:_1535899883,_bt:_24/07/2025,_ct:23/08/2025",1247.0,322197.52,102.19,zi
23.08.2025,"ysyeri_no:000000000771359,tutar_:_1010_komisyon_:_0,bloke_no_:_1533707980,_bt:_23/07/2025,_ct:22/08/2025",1010.0,320950.52,102.19,zi
23.08.2025,"ysyeri_no:000000000771359,tutar_:_471_komisyon_:_0,bloke_no_:_1533707979,_bt:_23/07/2025,_ct:22/08/2025",471.0,319940.52,102.19,zi
23.08.2025,"ysyeri_no:000000000771359,tutar_:_240_komisyon_:_0,bloke_no_:_1533707973,_bt:_23/07/2025,_ct:22/08/2025",240.0,319469.52,102.19,zi
23.08.2025,"ysyeri_no:000000000771359,tutar_:_364,9_komisyon_:_0,bloke_no_:_1533707972,_bt:_23/07/2025,_ct:22/08/2025",364.9,319229.52,102.19,zi
23.08.2025,"ysyeri_no:000000000771359,tutar_:_216,9_komisyon_:_0,bloke_no_:_1533707978,_bt:_23/07/2025,_ct:22/08/2025",216.9,318864.62,102.19,zi
23.08.2025,"ysyeri_no:000000000771359,tutar_:_6798,14_komisyon_:_0,bloke_no_:_1533707977,_bt:_23/07/2025,_ct:22/08/2025",6798.14,318647.72,102.19,zi
23.08.2025,"ysyeri_no:000000000771359,tutar_:_4816,72_komisyon_:_0,bloke_no_:_1533707976,_bt:_23/07/2025,_ct:22/08/2025",4816.72,311849.58,102.19,zi
23.08.2025,"ysyeri_no:000000000771359,tutar_:_372_komisyon_:_0,bloke_no_:_1533707974,_bt:_23/07/2025,_ct:22/08/2025",372.0,307032.86,102.19,zi
23.08.2025,"ysyeri_no:000000000771359,tutar_:_504_komisyon_:_0,bloke_no_:_1533707971,_bt:_23/07/2025,_ct:22/08/2025",504.0,306660.86,102.19,zi
23.08.2025,"ysyeri_no:000000000771359,tutar_:_6481,2_komisyon_:_0,bloke_no_:_1533707970,_bt:_23/07/2025,_ct:22/08/2025",6481.2,306156.86,102.19,zi
23.08.2025,"ysyeri_no:000000000771359,tutar_:_20_komisyon_:_0,bloke_no_:_1533707969,_bt:_23/07/2025,_ct:22/08/2025",20.0,299675.66,102.19,zi
23.08.2025,"ysyeri_no:000000000771359,tutar_:_5915,85_komisyon_:_0,bloke_no_:_1533707968,_bt:_23/07/2025,_ct:22/08/2025",5915.85,299655.66,102.19,zi
23.08.2025,"ysyeri_no:000000000771359,tutar_:_250_komisyon_:_0,bloke_no_:_1533707966,_bt:_23/07/2025,_ct:22/08/2025",250.0,293739.81,102.19,zi
22.08.2025,"ysyeri_no:000000000771359,tutar_:_32_komisyon_:_0,bloke_no_:_1531555880,_bt:_22/07/2025,_ct:21/08/2025",32.0,293489.81,102.19,zi
22.08.2025,"ysyeri_no:000000000771359,tutar_:_467,98_komisyon_:_0,bloke_no_:_1531555878,_bt:_22/07/2025,_ct:21/08/2025",467.98,293457.81,102.19,zi
22.08.2025,"ysyeri_no:000000000771359,tutar_:_295_komisyon_:_0,bloke_no_:_1531555876,_bt:_22/07/2025,_ct:21/08/2025",295.0,292989.83,102.19,zi
22.08.2025,"ysyeri_no:000000000771359,tutar_:_1988,5_komisyon_:_0,bloke_no_:_1531555868,_bt:_22/07/2025,_ct:21/08/2025",1988.5,292694.83,102.19,zi
22.08.2025,"ysyeri_no:000000000771359,tutar_:_2619,5_komisyon_:_0,bloke_no_:_1531555866,_bt:_22/07/2025,_ct:21/08/2025",2619.5,290706.33,102.19,zi
22.08.2025,"ysyeri_no:000000000771359,tutar_:_648_komisyon_:_0,bloke_no_:_1531555865,_bt:_22/07/2025,_ct:21/08/2025",648.0,288086.83,102.19,zi
22.08.2025,"ysyeri_no:000000000771359,tutar_:_50_komisyon_:_0,bloke_no_:_1531555875,_bt:_22/07/2025,_ct:21/08/2025",50.0,287438.83,102.19,zi
22.08.2025,"ysyeri_no:000000000771359,tutar_:_4354,2_komisyon_:_0,bloke_no_:_1531555873,_bt:_22/07/2025,_ct:21/08/2025",4354.2,287388.83,102.19,zi
22.08.2025,"ysyeri_no:000000000771359,tutar_:_7579,2_komisyon_:_0,bloke_no_:_1531555872,_bt:_22/07/2025,_ct:21/08/2025",7579.2,283034.63,102.19,zi
22.08.2025,"ysyeri_no:000000000771359,tutar_:_1362_komisyon_:_0,bloke_no_:_1531555870,_bt:_22/07/2025,_ct:21/08/2025",1362.0,275455.43,102.19,zi
22.08.2025,"ysyeri_no:000000000771359,tutar_:_708_komisyon_:_0,bloke_no_:_1531555863,_bt:_22/07/2025,_ct:21/08/2025",708.0,274093.43,102.19,zi
22.08.2025,"ysyeri_no:000000000771359,tutar_:_7192,9_komisyon_:_0,bloke_no_:_1531555862,_bt:_22/07/2025,_ct:21/08/2025",7192.9,273385.43,102.19,zi
22.08.2025,"ysyeri_no:000000000771359,tutar_:_5846,75_komisyon_:_0,bloke_no_:_1531555860,_bt:_22/07/2025,_ct:21/08/2025",5846.75,266192.53,102.19,zi
22.08.2025,"ysyeri_no:000000000771359,tutar_:_2369,8_komisyon_:_0,bloke_no_:_1531555857,_bt:_22/07/2025,_ct:21/08/2025",2369.8,260345.78,102.19,zi
21.08.2025,"ysyeri_no:000000000771359,tutar_:_169_komisyon_:_0,bloke_no_:_1529363472,_bt:_21/07/2025,_ct:20/08/2025",169.0,257975.98,102.19,zi
21.08.2025,"ysyeri_no:000000000771359,tutar_:_300_komisyon_:_0,bloke_no_:_1529363470,_bt:_21/07/2025,_ct:20/08/2025",300.0,257806.98,102.19,zi
21.08.2025,"ysyeri_no:000000000771359,tutar_:_205_komisyon_:_0,bloke_no_:_1529363469,_bt:_21/07/2025,_ct:20/08/2025",205.0,257506.98,102.19,zi
21.08.2025,"ysyeri_no:000000000771359,tutar_:_364,48_komisyon_:_0,bloke_no_:_1529363462,_bt:_21/07/2025,_ct:20/08/2025",364.48,257301.98,102.19,zi
21.08.2025,"ysyeri_no:000000000771359,tutar_:_15,6_komisyon_:_0,bloke_no_:_1529363468,_bt:_21/07/2025,_ct:20/08/2025",15.6,256937.5,102.19,zi
21.08.2025,"ysyeri_no:000000000771359,tutar_:_2981,6_komisyon_:_0,bloke_no_:_1529363466,_bt:_21/07/2025,_ct:20/08/2025",2981.6,256921.9,102.19,zi
21.08.2025,"ysyeri_no:000000000771359,tutar_:_5556,6_komisyon_:_0,bloke_no_:_1529363465,_bt:_21/07/2025,_ct:20/08/2025",5556.6,253940.3,102.19,zi
21.08.2025,"ysyeri_no:000000000771359,tutar_:_1435,6_komisyon_:_0,bloke_no_:_1529363464,_bt:_21/07/2025,_ct:20/08/2025",1435.6,248383.7,102.19,zi
21.08.2025,"ysyeri_no:000000000771359,tutar_:_216_komisyon_:_0,bloke_no_:_1529363461,_bt:_21/07/2025,_ct:20/08/2025",216.0,246948.1,102.19,zi
21.08.2025,"ysyeri_no:000000000771359,tutar_:_10634,4_komisyon_:_0,bloke_no_:_1529363459,_bt:_21/07/2025,_ct:20/08/2025",10634.4,246732.1,102.19,zi
